Item,Matched_Category,Match_Score,Final_Category
PEDIASURE CHOCOLATE 400[ABOTT] POWD (400 gram),Nursery and gear ,86,Nursery and gear 
SIMMOM 400 VANILA[ABBOTT] POWD (400 gram),Moms snacks ,100,Moms snacks 
Similac Advance Stage 2 Follow Up Formula (400 gram),Infant formula ,86,Infant formula 
Vivamom Chocolate Powder 200gm,Moms snacks ,97,Moms snacks 
Groviva Powder Vanilla(400gm),Infant formula ,86,Infant formula 
Groviva Powder Strawberry (400 gm),Infant formula ,86,Infant formula 
Groviva Powder Mango (400 gm),Infant formula ,86,Infant formula 
PRE NAN[NESTLE] POWDER (400 gram),Infant formula ,100,Infant formula 
S 26 Gold Infant Formula Powder Stage 1(400 gram),Baby care ,86,Baby care 
Nestle Nan Pro 1 Infant Formula Powder Upto 6 Months Refill,Infant formula ,100,Infant formula 
Nestle Lactogen Stage 2 Powder Refill (400 gram),Infant formula ,100,Infant formula 
"Nestle Cerelac WheatRice MixedFruit BabyCereal,10-12 Mths,300 gm",Infant formula ,86,Infant formula 
"Nestle Cerelac WheatRice MixedVeg ,10-12Mth, Stage3,300gm",Infant formula ,86,Infant formula 
Cetaphil Baby Daily Lotion With Shea Butter 400Ml,Baby care ,100,Baby care 
Cetaphil Oily Skin Cleanser 125ml,Moms bath ,100,Moms bath 
Cetaphil Gentle Wash & Shampoo 230Ml,Baby care ,100,Baby care 
Cetaphil Cleansing & Moisturising Bar 75Gm,Moms bath ,100,Moms bath 
Unisex Grey Premature Baby Eight - Piece Set - Grey,Baby care ,86,Baby care 
Johnson's Baby Cream,Baby care ,100,Baby care 
NATURICE[PRISTINE] POWD (400 gram),Infant formula ,86,Infant formula 
Mom\'s Moon Premium Ultra Soft U Shaped Pregnancy Pillow,Moms bath ,86,Moms bath 
Nestle Nan Pro 4 Follow-Up Formula (400 gram),Infant formula ,100,Infant formula 
Nestle Nan Pro 2 Follow-UP Formula Powder Refill,Infant formula ,100,Infant formula 
Nestle Nan Pro 3 Follow-Up Formula (400gm),Infant formula ,100,Infant formula 
Nestle Nan Excella Pro 1 Powder (400 gram),Infant formula ,100,Infant formula 
Nestle Nan Pro1 Infant Formula Powder Upto 6 Months(400 gram) Tin,Infant formula ,100,Infant formula 
Nestle Nan Lo-Lac Infant Formula Powder (200 gram),Infant formula ,100,Infant formula 
Nestle Nan Excellapro 2 Follow-Up Formula Powder (400 G),Infant formula ,100,Infant formula 
"Nestle Cerelac Wheat Apple Baby Cereal, 6 -12 Mths, 300 gm",Baby food ,100,Baby food 
"Nestle Cerelac Wheat Apple Cherry Baby Cereal, stage 2, 300 gm",Baby food ,95,Baby food 
"Nestle Cerelac Wheat Baby Cereal, 6 to 12 Months, 300 gm",Baby food ,100,Baby food 
CERELAC STAGE 4 MULTI GRAIN FRUIT (NESTLE),Baby food ,100,Baby food 
"Nestle Cerelac Rice Vegetables Baby Cereal, 8-12 Mth, 300gm",Baby food ,100,Baby food 
PAMPERS PREEMIES 24'S [P-0 2-3KG],Diapers ,86,Diapers 
"Nestle Cerelac Rice Baby Cereal, 6-12 Months, 300 gm",Baby food ,91,Baby food 
PROTINEX ORIGINAL[NUTRICIA] 1 UNIT POWD (250 G),Diapers ,86,Diapers 
SIMILAC PLUS STAGE 1 UNIT POWD (400 gram),Infant formula ,100,Infant formula 
Cetaphil Gentle Skin Cleanser 125 ml,Moms bath ,100,Moms bath 
"Nestle Cerelac ShishuAahaar Infant CerealStage2(8 -24 Mths),300gm",Infant formula ,86,Infant formula 
Enfagrow A+ Stage 4 Nutritional Milk Powder (3-6 Yrs) Chocolate,Infant formula ,100,Infant formula 
Pampers Small- Pack of 46 Active Baby NB Econ(3-8 kg),Diapers ,100,Diapers 
MamyPoko Extra clean wipes with Aloe vera - 72 Wipes (Pack of 3),Baby care ,100,Baby care 
The newborn essentials hamper,Moms bath ,86,Moms bath 
MamyPoko Extra Absorb Pant Style Diapers New Born - 58 Pieces(Upto 5 Kg),Diapers ,100,Diapers 
"Pampers Premium Care Pants, Small size baby diapers, 46 Count(4-8 Kg)",Diapers ,100,Diapers 
Mother Sparsh Dashmool Hair Lep Powder Pre Shampoo 60 gm,Baby care ,86,Baby care 
